va,name,xref_count,subsystems
0x0044CD5C,caseD_8,1,
0x0044CD6D,caseD_9,1,
0x0044CD7E,caseD_a,1,
0x0044CD8F,caseD_b,1,
0x0044CDA0,caseD_c,1,
0x0044CDB1,caseD_d,1,
0x0044CDC2,caseD_e,1,
0x0044CDD3,caseD_f,1,
0x0044CDE4,caseD_10,1,
0x0044CDF5,caseD_11,1,
0x0044CE06,caseD_12,1,
0x0044CE17,caseD_13,1,
0x0044CE28,caseD_16,1,
0x0044CE39,caseD_17,1,
0x0044CE4A,caseD_18,1,
0x0044CE5B,caseD_19,1,
0x0044CE6C,caseD_1a,1,
0x0044CE7D,caseD_1b,1,
0x0044CE8D,caseD_14,2,
0x0044CE90,switchdataD_0044ce90,1,
0x0044CFBA,default,1,
0x0044CFBD,caseD_3,1,
0x0044CFC3,caseD_4,1,
0x0044CFC9,caseD_6,1,
0x0044CFCF,caseD_7,1,
0x0044CFD5,caseD_8,1,
0x0044CFDB,caseD_9,1,
0x0044CFE1,caseD_a,1,
0x0044CFE7,caseD_b,1,
0x0044CFED,caseD_13,1,
0x0044D000,switchdataD_0044d000,1,
0x0044DC0F,caseD_0,1,
0x0044DC2E,caseD_1,1,
